number,position,positionText,points,grid,laps,status,Q1,Q2,Q3,year,gpName,gpNumber,sessionName,driverId,code,DriverNationality,constructorId,constructorNationality,fastestLapNumber,fastestLapRank,fastestLapAvgSpeed,fastestLapTime,totalTime,TimeInterval
8,15,,,,,,,,,2020,70th Anniversary Grand Prix,5,Practice 2,,GRO,,,,9.0,15,,0 days 00:01:27.294000,,
63,16,,,,,,,,,2020,70th Anniversary Grand Prix,5,Practice 2,,RUS,,,,5.0,16,,0 days 00:01:27.320000,,
7,17,,,,,,,,,2020,70th Anniversary Grand Prix,5,Practice 2,,RAI,,,,10.0,17,,0 days 00:01:27.535000,,
20,18,,,,,,,,,2020,70th Anniversary Grand Prix,5,Practice 2,,MAG,,,,10.0,18,,0 days 00:01:27.582000,,
6,19,,,,,,,,,2020,70th Anniversary Grand Prix,5,Practice 2,,LAT,,,,6.0,19,,0 days 00:01:27.683000,,
99,20,,,,,,,,,2020,70th Anniversary Grand Prix,5,Practice 2,,GIO,,,,10.0,20,,0 days 00:01:27.955000,,
44,1,,,,,,,,,2020,70th Anniversary Grand Prix,5,Practice 3,,HAM,,,,8.0,1,,0 days 00:01:26.621000,,
77,2,,,,,,,,,2020,70th Anniversary Grand Prix,5,Practice 3,,BOT,,,,8.0,2,,0 days 00:01:26.784000,,
4,3,,,,,,,,,2020,70th Anniversary Grand Prix,5,Practice 3,,NOR,,,,10.0,3,,0 days 00:01:27.202000,,
27,4,,,,,,,,,2020,70th Anniversary Grand Prix,5,Practice 3,,HUL,,,,10.0,4,,0 days 00:01:27.256000,,
18,5,,,,,,,,,2020,70th Anniversary Grand Prix,5,Practice 3,,STR,,,,9.0,5,,0 days 00:01:27.263000,,
16,6,,,,,,,,,2020,70th Anniversary Grand Prix,5,Practice 3,,LEC,,,,9.0,6,,0 days 00:01:27.328000,,
33,7,,,,,,,,,2020,70th Anniversary Grand Prix,5,Practice 3,,VER,,,,10.0,7,,0 days 00:01:27.455000,,
23,8,,,,,,,,,2020,70th Anniversary Grand Prix,5,Practice 3,,ALB,,,,8.0,8,,0 days 00:01:27.474000,,
31,9,,,,,,,,,2020,70th Anniversary Grand Prix,5,Practice 3,,OCO,,,,9.0,9,,0 days 00:01:27.496000,,
55,10,,,,,,,,,2020,70th Anniversary Grand Prix,5,Practice 3,,SAI,,,,11.0,10,,0 days 00:01:27.627000,,
10,11,,,,,,,,,2020,70th Anniversary Grand Prix,5,Practice 3,,GAS,,,,8.0,11,,0 days 00:01:27.659000,,
26,12,,,,,,,,,2020,70th Anniversary Grand Prix,5,Practice 3,,KVY,,,,11.0,12,,0 days 00:01:27.754000,,
5,13,,,,,,,,,2020,70th Anniversary Grand Prix,5,Practice 3,,VET,,,,11.0,13,,0 days 00:01:27.811000,,
3,14,,,,,,,,,2020,70th Anniversary Grand Prix,5,Practice 3,,RIC,,,,9.0,14,,0 days 00:01:27.815000,,
8,15,,,,,,,,,2020,70th Anniversary Grand Prix,5,Practice 3,,GRO,,,,10.0,15,,0 days 00:01:28.076000,,
6,16,,,,,,,,,2020,70th Anniversary Grand Prix,5,Practice 3,,LAT,,,,9.0,16,,0 days 00:01:28.125000,,
63,17,,,,,,,,,2020,70th Anniversary Grand Prix,5,Practice 3,,RUS,,,,9.0,17,,0 days 00:01:28.349000,,
99,18,,,,,,,,,2020,70th Anniversary Grand Prix,5,Practice 3,,GIO,,,,9.0,18,,0 days 00:01:28.468000,,
7,19,,,,,,,,,2020,70th Anniversary Grand Prix,5,Practice 3,,RAI,,,,8.0,19,,0 days 00:01:28.538000,,
20,20,,,,,,,,,2020,70th Anniversary Grand Prix,5,Practice 3,,MAG,,,,12.0,20,,0 days 00:01:28.763000,,
44,1,,,,,,,,,2020,Spanish Grand Prix,6,Practice 2,,HAM,,,,8.0,1,,0 days 00:01:16.883000,,
77,2,,,,,,,,,2020,Spanish Grand Prix,6,Practice 2,,BOT,,,,7.0,2,,0 days 00:01:17.170000,,
33,3,,,,,,,,,2020,Spanish Grand Prix,6,Practice 2,,VER,,,,8.0,3,,0 days 00:01:17.704000,,
3,4,,,,,,,,,2020,Spanish Grand Prix,6,Practice 2,,RIC,,,,8.0,4,,0 days 00:01:17.868000,,
8,5,,,,,,,,,2020,Spanish Grand Prix,6,Practice 2,,GRO,,,,11.0,5,,0 days 00:01:18.133000,,
16,6,,,,,,,,,2020,Spanish Grand Prix,6,Practice 2,,LEC,,,,9.0,6,,0 days 00:01:18.147000,,
55,7,,,,,,,,,2020,Spanish Grand Prix,6,Practice 2,,SAI,,,,11.0,7,,0 days 00:01:18.214000,,
11,8,,,,,,,,,2020,Spanish Grand Prix,6,Practice 2,,PER,,,,10.0,8,,0 days 00:01:18.293000,,
31,9,,,,,,,,,2020,Spanish Grand Prix,6,Practice 2,,OCO,,,,13.0,9,,0 days 00:01:18.303000,,
10,10,,,,,,,,,2020,Spanish Grand Prix,6,Practice 2,,GAS,,,,9.0,10,,0 days 00:01:18.312000,,
18,11,,,,,,,,,2020,Spanish Grand Prix,6,Practice 2,,STR,,,,11.0,11,,0 days 00:01:18.357000,,
5,12,,,,,,,,,2020,Spanish Grand Prix,6,Practice 2,,VET,,,,10.0,12,,0 days 00:01:18.404000,,
23,13,,,,,,,,,2020,Spanish Grand Prix,6,Practice 2,,ALB,,,,10.0,13,,0 days 00:01:18.491000,,
4,14,,,,,,,,,2020,Spanish Grand Prix,6,Practice 2,,NOR,,,,13.0,14,,0 days 00:01:18.506000,,
26,15,,,,,,,,,2020,Spanish Grand Prix,6,Practice 2,,KVY,,,,9.0,15,,0 days 00:01:18.642000,,
20,16,,,,,,,,,2020,Spanish Grand Prix,6,Practice 2,,MAG,,,,9.0,16,,0 days 00:01:18.761000,,
7,17,,,,,,,,,2020,Spanish Grand Prix,6,Practice 2,,RAI,,,,10.0,17,,0 days 00:01:18.900000,,
99,18,,,,,,,,,2020,Spanish Grand Prix,6,Practice 2,,GIO,,,,10.0,18,,0 days 00:01:18.964000,,
6,19,,,,,,,,,2020,Spanish Grand Prix,6,Practice 2,,LAT,,,,11.0,19,,0 days 00:01:19.155000,,
63,20,,,,,,,,,2020,Spanish Grand Prix,6,Practice 2,,RUS,,,,17.0,20,,0 days 00:01:19.391000,,
44,1,,,,,,,,,2020,Spanish Grand Prix,6,Practice 3,,HAM,,,,8.0,1,,0 days 00:01:17.222000,,
77,2,,,,,,,,,2020,Spanish Grand Prix,6,Practice 3,,BOT,,,,8.0,2,,0 days 00:01:17.373000,,
33,3,,,,,,,,,2020,Spanish Grand Prix,6,Practice 3,,VER,,,,8.0,3,,0 days 00:01:17.737000,,
55,4,,,,,,,,,2020,Spanish Grand Prix,6,Practice 3,,SAI,,,,10.0,4,,0 days 00:01:18.046000,,
11,5,,,,,,,,,2020,Spanish Grand Prix,6,Practice 3,,PER,,,,12.0,5,,0 days 00:01:18.096000,,
16,6,,,,,,,,,2020,Spanish Grand Prix,6,Practice 3,,LEC,,,,9.0,6,,0 days 00:01:18.193000,,
10,7,,,,,,,,,2020,Spanish Grand Prix,6,Practice 3,,GAS,,,,10.0,7,,0 days 00:01:18.211000,,
18,8,,,,,,,,,2020,Spanish Grand Prix,6,Practice 3,,STR,,,,12.0,8,,0 days 00:01:18.309000,,
23,9,,,,,,,,,2020,Spanish Grand Prix,6,Practice 3,,ALB,,,,8.0,9,,0 days 00:01:18.371000,,
3,10,,,,,,,,,2020,Spanish Grand Prix,6,Practice 3,,RIC,,,,10.0,10,,0 days 00:01:18.384000,,
31,11,,,,,,,,,2020,Spanish Grand Prix,6,Practice 3,,OCO,,,,13.0,11,,0 days 00:01:18.602000,,
5,12,,,,,,,,,2020,Spanish Grand Prix,6,Practice 3,,VET,,,,9.0,12,,0 days 00:01:18.707000,,
8,13,,,,,,,,,2020,Spanish Grand Prix,6,Practice 3,,GRO,,,,10.0,13,,0 days 00:01:18.710000,,
7,14,,,,,,,,,2020,Spanish Grand Prix,6,Practice 3,,RAI,,,,10.0,14,,0 days 00:01:18.721000,,
4,15,,,,,,,,,2020,Spanish Grand Prix,6,Practice 3,,NOR,,,,16.0,15,,0 days 00:01:18.803000,,
26,16,,,,,,,,,2020,Spanish Grand Prix,6,Practice 3,,KVY,,,,11.0,16,,0 days 00:01:18.852000,,
20,17,,,,,,,,,2020,Spanish Grand Prix,6,Practice 3,,MAG,,,,11.0,17,,0 days 00:01:18.940000,,
99,18,,,,,,,,,2020,Spanish Grand Prix,6,Practice 3,,GIO,,,,11.0,18,,0 days 00:01:19.175000,,
63,19,,,,,,,,,2020,Spanish Grand Prix,6,Practice 3,,RUS,,,,11.0,19,,0 days 00:01:19.297000,,
6,20,,,,,,,,,2020,Spanish Grand Prix,6,Practice 3,,LAT,,,,15.0,20,,0 days 00:01:19.764000,,
33,1,,,,,,,,,2020,Belgian Grand Prix,7,Practice 2,,VER,,,,6.0,1,,0 days 00:01:43.744000,,
3,2,,,,,,,,,2020,Belgian Grand Prix,7,Practice 2,,RIC,,,,7.0,2,,0 days 00:01:43.792000,,
44,3,,,,,,,,,2020,Belgian Grand Prix,7,Practice 2,,HAM,,,,7.0,3,,0 days 00:01:43.840000,,
23,4,,,,,,,,,2020,Belgian Grand Prix,7,Practice 2,,ALB,,,,7.0,4,,0 days 00:01:44.134000,,
11,5,,,,,,,,,2020,Belgian Grand Prix,7,Practice 2,,PER,,,,7.0,5,,0 days 00:01:44.137000,,
77,6,,,,,,,,,2020,Belgian Grand Prix,7,Practice 2,,BOT,,,,8.0,6,,0 days 00:01:44.162000,,
4,7,,,,,,,,,2020,Belgian Grand Prix,7,Practice 2,,NOR,,,,9.0,7,,0 days 00:01:44.168000,,
31,8,,,,,,,,,2020,Belgian Grand Prix,7,Practice 2,,OCO,,,,7.0,8,,0 days 00:01:44.208000,,
55,9,,,,,,,,,2020,Belgian Grand Prix,7,Practice 2,,SAI,,,,9.0,9,,0 days 00:01:44.474000,,
10,10,,,,,,,,,2020,Belgian Grand Prix,7,Practice 2,,GAS,,,,9.0,10,,0 days 00:01:44.600000,,
18,11,,,,,,,,,2020,Belgian Grand Prix,7,Practice 2,,STR,,,,2.0,11,,0 days 00:01:44.678000,,
26,12,,,,,,,,,2020,Belgian Grand Prix,7,Practice 2,,KVY,,,,8.0,12,,0 days 00:01:44.826000,,
99,13,,,,,,,,,2020,Belgian Grand Prix,7,Practice 2,,GIO,,,,13.0,13,,0 days 00:01:44.861000,,
7,14,,,,,,,,,2020,Belgian Grand Prix,7,Practice 2,,RAI,,,,11.0,14,,0 days 00:01:44.896000,,
16,15,,,,,,,,,2020,Belgian Grand Prix,7,Practice 2,,LEC,,,,7.0,15,,0 days 00:01:45.440000,,
63,16,,,,,,,,,2020,Belgian Grand Prix,7,Practice 2,,RUS,,,,9.0,16,,0 days 00:01:45.463000,,
5,17,,,,,,,,,2020,Belgian Grand Prix,7,Practice 2,,VET,,,,7.0,17,,0 days 00:01:45.683000,,
6,18,,,,,,,,,2020,Belgian Grand Prix,7,Practice 2,,LAT,,,,9.0,18,,0 days 00:01:45.774000,,
8,19,,,,,,,,,2020,Belgian Grand Prix,7,Practice 2,,GRO,,,,2.0,19,,0 days 00:01:45.834000,,
20,20,,,,,,,,,2020,Belgian Grand Prix,7,Practice 2,,MAG,,,,2.0,20,,0 days 00:01:46.242000,,
44,1,,,,,,,,,2020,Belgian Grand Prix,7,Practice 3,,HAM,,,,7.0,1,,0 days 00:01:43.255000,,
31,2,,,,,,,,,2020,Belgian Grand Prix,7,Practice 3,,OCO,,,,8.0,2,,0 days 00:01:43.485000,,
4,3,,,,,,,,,2020,Belgian Grand Prix,7,Practice 3,,NOR,,,,9.0,3,,0 days 00:01:43.641000,,
23,4,,,,,,,,,2020,Belgian Grand Prix,7,Practice 3,,ALB,,,,11.0,4,,0 days 00:01:43.731000,,
77,5,,,,,,,,,2020,Belgian Grand Prix,7,Practice 3,,BOT,,,,2.0,5,,0 days 00:01:43.813000,,
33,6,,,,,,,,,2020,Belgian Grand Prix,7,Practice 3,,VER,,,,2.0,6,,0 days 00:01:43.896000,,
3,7,,,,,,,,,2020,Belgian Grand Prix,7,Practice 3,,RIC,,,,7.0,7,,0 days 00:01:43.973000,,
18,8,,,,,,,,,2020,Belgian Grand Prix,7,Practice 3,,STR,,,,9.0,8,,0 days 00:01:43.988000,,
55,9,,,,,,,,,2020,Belgian Grand Prix,7,Practice 3,,SAI,,,,10.0,9,,0 days 00:01:44.006000,,
11,10,,,,,,,,,2020,Belgian Grand Prix,7,Practice 3,,PER,,,,9.0,10,,0 days 00:01:44.180000,,
10,11,,,,,,,,,2020,Belgian Grand Prix,7,Practice 3,,GAS,,,,11.0,11,,0 days 00:01:44.508000,,
26,12,,,,,,,,,2020,Belgian Grand Prix,7,Practice 3,,KVY,,,,13.0,12,,0 days 00:01:44.543000,,
6,13,,,,,,,,,2020,Belgian Grand Prix,7,Practice 3,,LAT,,,,8.0,13,,0 days 00:01:44.771000,,
20,14,,,,,,,,,2020,Belgian Grand Prix,7,Practice 3,,MAG,,,,9.0,14,,0 days 00:01:44.841000,,
8,15,,,,,,,,,2020,Belgian Grand Prix,7,Practice 3,,GRO,,,,13.0,15,,0 days 00:01:44.844000,,
7,16,,,,,,,,,2020,Belgian Grand Prix,7,Practice 3,,RAI,,,,8.0,16,,0 days 00:01:44.932000,,
16,17,,,,,,,,,2020,Belgian Grand Prix,7,Practice 3,,LEC,,,,9.0,17,,0 days 00:01:45.147000,,
63,18,,,,,,,,,2020,Belgian Grand Prix,7,Practice 3,,RUS,,,,10.0,18,,0 days 00:01:45.157000,,
99,19,,,,,,,,,2020,Belgian Grand Prix,7,Practice 3,,GIO,,,,10.0,19,,0 days 00:01:45.190000,,
5,20,,,,,,,,,2020,Belgian Grand Prix,7,Practice 3,,VET,,,,10.0,20,,0 days 00:01:45.420000,,
44,1,,,,,,,,,2020,Italian Grand Prix,8,Practice 2,,HAM,,,,9.0,1,,0 days 00:01:20.192000,,
77,2,,,,,,,,,2020,Italian Grand Prix,8,Practice 2,,BOT,,,,7.0,2,,0 days 00:01:20.454000,,
3,3,,,,,,,,,2020,Italian Grand Prix,8,Practice 2,,RIC,,,,8.0,3,,0 days 00:01:20.905000,,
4,4,,,,,,,,,2020,Italian Grand Prix,8,Practice 2,,NOR,,,,15.0,4,,0 days 00:01:21.089000,,
10,5,,,,,,,,,2020,Italian Grand Prix,8,Practice 2,,GAS,,,,11.0,5,,0 days 00:01:21.121000,,
33,6,,,,,,,,,2020,Italian Grand Prix,8,Practice 2,,VER,,,,9.0,6,,0 days 00:01:21.228000,,
55,7,,,,,,,,,2020,Italian Grand Prix,8,Practice 2,,SAI,,,,9.0,7,,0 days 00:01:21.313000,,
26,8,,,,,,,,,2020,Italian Grand Prix,8,Practice 2,,KVY,,,,13.0,8,,0 days 00:01:21.376000,,
18,9,,,,,,,,,2020,Italian Grand Prix,8,Practice 2,,STR,,,,10.0,9,,0 days 00:01:21.389000,,
16,10,,,,,,,,,2020,Italian Grand Prix,8,Practice 2,,LEC,,,,9.0,10,,0 days 00:01:21.503000,,
23,11,,,,,,,,,2020,Italian Grand Prix,8,Practice 2,,ALB,,,,14.0,11,,0 days 00:01:21.531000,,
11,12,,,,,,,,,2020,Italian Grand Prix,8,Practice 2,,PER,,,,7.0,12,,0 days 00:01:21.594000,,
31,13,,,,,,,,,2020,Italian Grand Prix,8,Practice 2,,OCO,,,,9.0,13,,0 days 00:01:21.697000,,
8,14,,,,,,,,,2020,Italian Grand Prix,8,Practice 2,,GRO,,,,10.0,14,,0 days 00:01:21.729000,,
5,15,,,,,,,,,2020,Italian Grand Prix,8,Practice 2,,VET,,,,10.0,15,,0 days 00:01:21.733000,,
99,16,,,,,,,,,2020,Italian Grand Prix,8,Practice 2,,GIO,,,,12.0,16,,0 days 00:01:21.786000,,
20,17,,,,,,,,,2020,Italian Grand Prix,8,Practice 2,,MAG,,,,11.0,17,,0 days 00:01:22.088000,,
7,18,,,,,,,,,2020,Italian Grand Prix,8,Practice 2,,RAI,,,,12.0,18,,0 days 00:01:22.147000,,
6,19,,,,,,,,,2020,Italian Grand Prix,8,Practice 2,,LAT,,,,11.0,19,,0 days 00:01:22.825000,,
63,20,,,,,,,,,2020,Italian Grand Prix,8,Practice 2,,RUS,,,,11.0,20,,0 days 00:01:22.927000,,
77,1,,,,,,,,,2020,Italian Grand Prix,8,Practice 3,,BOT,,,,8.0,1,,0 days 00:01:20.089000,,
55,2,,,,,,,,,2020,Italian Grand Prix,8,Practice 3,,SAI,,,,13.0,2,,0 days 00:01:20.318000,,
4,3,,,,,,,,,2020,Italian Grand Prix,8,Practice 3,,NOR,,,,13.0,3,,0 days 00:01:20.412000,,
3,4,,,,,,,,,2020,Italian Grand Prix,8,Practice 3,,RIC,,,,8.0,4,,0 days 00:01:20.419000,,
44,5,,,,,,,,,2020,Italian Grand Prix,8,Practice 3,,HAM,,,,8.0,5,,0 days 00:01:20.439000,,
33,6,,,,,,,,,2020,Italian Grand Prix,8,Practice 3,,VER,,,,6.0,6,,0 days 00:01:20.456000,,
23,7,,,,,,,,,2020,Italian Grand Prix,8,Practice 3,,ALB,,,,11.0,7,,0 days 00:01:20.563000,,
31,8,,,,,,,,,2020,Italian Grand Prix,8,Practice 3,,OCO,,,,8.0,8,,0 days 00:01:20.693000,,
18,9,,,,,,,,,2020,Italian Grand Prix,8,Practice 3,,STR,,,,10.0,9,,0 days 00:01:20.804000,,
11,10,,,,,,,,,2020,Italian Grand Prix,8,Practice 3,,PER,,,,12.0,10,,0 days 00:01:20.897000,,
16,11,,,,,,,,,2020,Italian Grand Prix,8,Practice 3,,LEC,,,,8.0,11,,0 days 00:01:20.917000,,
10,12,,,,,,,,,2020,Italian Grand Prix,8,Practice 3,,GAS,,,,10.0,12,,0 days 00:01:20.936000,,
26,13,,,,,,,,,2020,Italian Grand Prix,8,Practice 3,,KVY,,,,12.0,13,,0 days 00:01:20.953000,,
8,14,,,,,,,,,2020,Italian Grand Prix,8,Practice 3,,GRO,,,,11.0,14,,0 days 00:01:21.205000,,
5,15,,,,,,,,,2020,Italian Grand Prix,8,Practice 3,,VET,,,,9.0,15,,0 days 00:01:21.263000,,
20,16,,,,,,,,,2020,Italian Grand Prix,8,Practice 3,,MAG,,,,12.0,16,,0 days 00:01:21.436000,,
7,17,,,,,,,,,2020,Italian Grand Prix,8,Practice 3,,RAI,,,,14.0,17,,0 days 00:01:21.459000,,
63,18,,,,,,,,,2020,Italian Grand Prix,8,Practice 3,,RUS,,,,12.0,18,,0 days 00:01:21.677000,,
6,19,,,,,,,,,2020,Italian Grand Prix,8,Practice 3,,LAT,,,,11.0,19,,0 days 00:01:21.764000,,
99,20,,,,,,,,,2020,Italian Grand Prix,8,Practice 3,,GIO,,,,14.0,20,,0 days 00:01:22.090000,,
77,1,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 1,,BOT,,,,18.0,1,,0 days 00:01:17.879000,,
33,2,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 1,,VER,,,,18.0,2,,0 days 00:01:17.927000,,
16,3,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 1,,LEC,,,,14.0,3,,0 days 00:01:18.186000,,
44,4,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 1,,HAM,,,,14.0,4,,0 days 00:01:18.409000,,
10,5,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 1,,GAS,,,,17.0,5,,0 days 00:01:18.676000,,
31,6,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 1,,OCO,,,,15.0,6,,0 days 00:01:18.805000,,
26,7,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 1,,KVY,,,,17.0,7,,0 days 00:01:18.839000,,
4,8,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 1,,NOR,,,,15.0,8,,0 days 00:01:18.981000,,
23,9,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 1,,ALB,,,,19.0,9,,0 days 00:01:19.068000,,
3,10,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 1,,RIC,,,,14.0,10,,0 days 00:01:19.140000,,
7,11,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 1,,RAI,,,,14.0,11,,0 days 00:01:19.219000,,
8,12,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 1,,GRO,,,,10.0,12,,0 days 00:01:19.224000,,
5,13,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 1,,VET,,,,14.0,13,,0 days 00:01:19.267000,,
99,14,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 1,,GIO,,,,12.0,14,,0 days 00:01:19.322000,,
55,15,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 1,,SAI,,,,16.0,15,,0 days 00:01:19.457000,,
63,16,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 1,,RUS,,,,15.0,16,,0 days 00:01:19.478000,,
20,17,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 1,,MAG,,,,14.0,17,,0 days 00:01:19.551000,,
18,18,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 1,,STR,,,,6.0,18,,0 days 00:01:19.836000,,
11,19,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 1,,PER,,,,13.0,19,,0 days 00:01:19.840000,,
6,20,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 1,,LAT,,,,19.0,20,,0 days 00:01:20.034000,,
77,1,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 2,,BOT,,,,9.0,1,,0 days 00:01:16.989000,,
44,2,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 2,,HAM,,,,10.0,2,,0 days 00:01:17.196000,,
33,3,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 2,,VER,,,,7.0,3,,0 days 00:01:17.235000,,
23,4,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 2,,ALB,,,,10.0,4,,0 days 00:01:17.971000,,
3,5,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 2,,RIC,,,,9.0,5,,0 days 00:01:18.039000,,
31,6,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 2,,OCO,,,,8.0,6,,0 days 00:01:18.115000,,
11,7,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 2,,PER,,,,7.0,7,,0 days 00:01:18.198000,,
10,8,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 2,,GAS,,,,9.0,8,,0 days 00:01:18.244000,,
7,9,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 2,,RAI,,,,12.0,9,,0 days 00:01:18.385000,,
16,10,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 2,,LEC,,,,6.0,10,,0 days 00:01:18.400000,,
18,11,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 2,,STR,,,,9.0,11,,0 days 00:01:18.462000,,
5,12,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 2,,VET,,,,10.0,12,,0 days 00:01:18.498000,,
55,13,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 2,,SAI,,,,13.0,13,,0 days 00:01:18.651000,,
4,14,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 2,,NOR,,,,2.0,14,,0 days 00:01:18.658000,,
26,15,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 2,,KVY,,,,9.0,15,,0 days 00:01:18.736000,,
63,16,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 2,,RUS,,,,9.0,16,,0 days 00:01:18.843000,,
99,17,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 2,,GIO,,,,10.0,17,,0 days 00:01:18.944000,,
6,18,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 2,,LAT,,,,12.0,18,,0 days 00:01:18.983000,,
20,19,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 2,,MAG,,,,9.0,19,,0 days 00:01:19.113000,,
8,20,,,,,,,,,2020,Tuscan Grand Prix,9,Practice 2,,GRO,,,,2.0,20,,0 days 00:01:19.257000,,
77,1,,,,,,,,,2020,Russian Grand Prix,10,Practice 1,,BOT,,,,5.0,1,,0 days 00:01:34.923000,,
3,2,,,,,,,,,2020,Russian Grand Prix,10,Practice 1,,RIC,,,,14.0,2,,0 days 00:01:35.430000,,
33,3,,,,,,,,,2020,Russian Grand Prix,10,Practice 1,,VER,,,,12.0,3,,0 days 00:01:35.577000,,
11,4,,,,,,,,,2020,Russian Grand Prix,10,Practice 1,,PER,,,,12.0,4,,0 days 00:01:35.796000,,
18,5,,,,,,,,,2020,Russian Grand Prix,10,Practice 1,,STR,,,,12.0,5,,0 days 00:01:35.965000,,
31,6,,,,,,,,,2020,Russian Grand Prix,10,Practice 1,,OCO,,,,10.0,6,,0 days 00:01:36.061000,,
26,7,,,,,,,,,2020,Russian Grand Prix,10,Practice 1,,KVY,,,,11.0,7,,0 days 00:01:36.230000,,
23,8,,,,,,,,,2020,Russian Grand Prix,10,Practice 1,,ALB,,,,17.0,8,,0 days 00:01:36.254000,,
5,9,,,,,,,,,2020,Russian Grand Prix,10,Practice 1,,VET,,,,13.0,9,,0 days 00:01:36.323000,,
10,10,,,,,,,,,2020,Russian Grand Prix,10,Practice 1,,GAS,,,,13.0,10,,0 days 00:01:36.706000,,
16,11,,,,,,,,,2020,Russian Grand Prix,10,Practice 1,,LEC,,,,5.0,11,,0 days 00:01:36.896000,,
55,12,,,,,,,,,2020,Russian Grand Prix,10,Practice 1,,SAI,,,,6.0,12,,0 days 00:01:36.970000,,
4,13,,,,,,,,,2020,Russian Grand Prix,10,Practice 1,,NOR,,,,21.0,13,,0 days 00:01:37.110000,,
99,14,,,,,,,,,2020,Russian Grand Prix,10,Practice 1,,GIO,,,,13.0,14,,0 days 00:01:37.201000,,
7,15,,,,,,,,,2020,Russian Grand Prix,10,Practice 1,,RAI,,,,17.0,15,,0 days 00:01:37.230000,,
20,16,,,,,,,,,2020,Russian Grand Prix,10,Practice 1,,MAG,,,,3.0,16,,0 days 00:01:37.430000,,
63,17,,,,,,,,,2020,Russian Grand Prix,10,Practice 1,,RUS,,,,6.0,17,,0 days 00:01:37.595000,,
8,18,,,,,,,,,2020,Russian Grand Prix,10,Practice 1,,GRO,,,,17.0,18,,0 days 00:01:37.649000,,
44,19,,,,,,,,,2020,Russian Grand Prix,10,Practice 1,,HAM,,,,2.0,19,,0 days 00:01:37.716000,,
6,20,,,,,,,,,2020,Russian Grand Prix,10,Practice 1,,LAT,,,,6.0,20,,0 days 00:01:37.784000,,
77,1,,,,,,,,,2020,Russian Grand Prix,10,Practice 2,,BOT,,,,9.0,1,,0 days 00:01:33.519000,,
44,2,,,,,,,,,2020,Russian Grand Prix,10,Practice 2,,HAM,,,,5.0,2,,0 days 00:01:33.786000,,
3,3,,,,,,,,,2020,Russian Grand Prix,10,Practice 2,,RIC,,,,6.0,3,,0 days 00:01:34.577000,,
55,4,,,,,,,,,2020,Russian Grand Prix,10,Practice 2,,SAI,,,,15.0,4,,0 days 00:01:34.723000,,
4,5,,,,,,,,,2020,Russian Grand Prix,10,Practice 2,,NOR,,,,13.0,5,,0 days 00:01:34.847000,,
11,6,,,,,,,,,2020,Russian Grand Prix,10,Practice 2,,PER,,,,9.0,6,,0 days 00:01:34.890000,,
33,7,,,,,,,,,2020,Russian Grand Prix,10,Practice 2,,VER,,,,9.0,7,,0 days 00:01:35.048000,,
16,8,,,,,,,,,2020,Russian Grand Prix,10,Practice 2,,LEC,,,,12.0,8,,0 days 00:01:35.052000,,
31,9,,,,,,,,,2020,Russian Grand Prix,10,Practice 2,,OCO,,,,7.0,9,,0 days 00:01:35.139000,,
5,10,,,,,,,,,2020,Russian Grand Prix,10,Practice 2,,VET,,,,10.0,10,,0 days 00:01:35.183000,,
