number,position,Q1,Q2,Q3,positionText,points,grid,laps,status,year,gpName,gpNumber,sessionName,driverId,code,DriverNationality,constructorId,constructorNationality,fastestLapNumber,fastestLapRank,fastestLapAvgSpeed,fastestLapTime,totalTime,TimeInterval
16,4,0:54.249,0:53.825,0:53.613,,,,,,2020,Sakhir Grand Prix,16,Qualifying,leclerc,LEC,Monegasque,ferrari,Italian,,,,0:53.613,,
11,5,0:54.236,0:53.787,0:53.790,,,,,,2020,Sakhir Grand Prix,16,Qualifying,perez,PER,Mexican,racing_point,British,,,,0:53.790,,
26,6,0:54.346,0:53.856,0:53.906,,,,,,2020,Sakhir Grand Prix,16,Qualifying,kvyat,KVY,Russian,alphatauri,Italian,,,,0:53.906,,
3,7,0:54.388,0:53.871,0:53.957,,,,,,2020,Sakhir Grand Prix,16,Qualifying,ricciardo,RIC,Australian,renault,French,,,,0:53.957,,
55,8,0:54.450,0:53.818,0:54.010,,,,,,2020,Sakhir Grand Prix,16,Qualifying,sainz,SAI,Spanish,mclaren,British,,,,0:54.010,,
10,9,0:54.207,0:53.941,0:54.154,,,,,,2020,Sakhir Grand Prix,16,Qualifying,gasly,GAS,French,alphatauri,Italian,,,,0:54.154,,
18,10,0:54.595,0:53.840,0:54.200,,,,,,2020,Sakhir Grand Prix,16,Qualifying,stroll,STR,Canadian,racing_point,British,,,,0:54.200,,
31,11,0:54.309,0:53.995,,,,,,,2020,Sakhir Grand Prix,16,Qualifying,ocon,OCO,French,renault,French,,,,0:53.995,,
23,12,0:54.620,0:54.026,,,,,,,2020,Sakhir Grand Prix,16,Qualifying,albon,ALB,Thai,red_bull,Austrian,,,,0:54.026,,
5,13,0:54.301,0:54.175,,,,,,,2020,Sakhir Grand Prix,16,Qualifying,vettel,VET,German,ferrari,Italian,,,,0:54.175,,
99,14,0:54.523,0:54.377,,,,,,,2020,Sakhir Grand Prix,16,Qualifying,giovinazzi,GIO,Italian,alfa,Swiss,,,,0:54.377,,
4,15,0:54.194,0:54.693,,,,,,,2020,Sakhir Grand Prix,16,Qualifying,norris,NOR,British,mclaren,British,,,,0:54.693,,
20,16,0:54.705,,,,,,,,2020,Sakhir Grand Prix,16,Qualifying,kevin_magnussen,MAG,Danish,haas,American,,,,0:54.705,,
6,17,0:54.796,,,,,,,,2020,Sakhir Grand Prix,16,Qualifying,latifi,LAT,Canadian,williams,British,,,,0:54.796,,
89,18,0:54.892,,,,,,,,2020,Sakhir Grand Prix,16,Qualifying,aitken,AIT,British,williams,British,,,,0:54.892,,
7,19,0:54.963,,,,,,,,2020,Sakhir Grand Prix,16,Qualifying,raikkonen,RAI,Finnish,alfa,Swiss,,,,0:54.963,,
51,20,0:55.426,,,,,,,,2020,Sakhir Grand Prix,16,Qualifying,pietro_fittipaldi,FIT,Brazilian,haas,American,,,,0:55.426,,
11,1,,,,1,25,5,87,Finished,2020,Sakhir Grand Prix,16,Race,perez,PER,Mexican,racing_point,British,69,3,224.599,0:56.789,5475114,1:31:15.114
31,2,,,,2,18,11,87,Finished,2020,Sakhir Grand Prix,16,Race,ocon,OCO,French,renault,French,75,12,222.402,0:57.350,5485632,+10.518
18,3,,,,3,15,10,87,Finished,2020,Sakhir Grand Prix,16,Race,stroll,STR,Canadian,racing_point,British,85,14,222.255,0:57.388,5486983,+11.869
55,4,,,,4,12,8,87,Finished,2020,Sakhir Grand Prix,16,Race,sainz,SAI,Spanish,mclaren,British,80,9,223.122,0:57.165,5487694,+12.580
3,5,,,,5,10,7,87,Finished,2020,Sakhir Grand Prix,16,Race,ricciardo,RIC,Australian,renault,French,57,6,223.850,0:56.979,5488444,+13.330
23,6,,,,6,8,12,87,Finished,2020,Sakhir Grand Prix,16,Race,albon,ALB,Thai,red_bull,Austrian,52,8,223.548,0:57.056,5488956,+13.842
26,7,,,,7,6,6,87,Finished,2020,Sakhir Grand Prix,16,Race,kvyat,KVY,Russian,alphatauri,Italian,80,7,223.764,0:57.001,5489648,+14.534
77,8,,,,8,4,1,87,Finished,2020,Sakhir Grand Prix,16,Race,bottas,BOT,Finnish,mercedes,German,60,2,225.497,0:56.563,5490503,+15.389
63,9,,,,9,3,2,87,Finished,2020,Sakhir Grand Prix,16,Race,russell,RUS,British,mercedes,German,80,1,230.214,0:55.404,5493670,+18.556
4,10,,,,10,1,19,87,Finished,2020,Sakhir Grand Prix,16,Race,norris,NOR,British,mclaren,British,85,11,222.713,0:57.270,5494655,+19.541
10,11,,,,11,0,9,87,Finished,2020,Sakhir Grand Prix,16,Race,gasly,GAS,French,alphatauri,Italian,53,10,222.908,0:57.220,5495641,+20.527
5,12,,,,12,0,13,87,Finished,2020,Sakhir Grand Prix,16,Race,vettel,VET,German,ferrari,Italian,56,5,224.141,0:56.905,5497725,+22.611
99,13,,,,13,0,14,87,Finished,2020,Sakhir Grand Prix,16,Race,giovinazzi,GIO,Italian,alfa,Swiss,56,4,224.212,0:56.887,5499225,+24.111
7,14,,,,14,0,18,87,Finished,2020,Sakhir Grand Prix,16,Race,raikkonen,RAI,Finnish,alfa,Swiss,56,13,222.305,0:57.375,5501267,+26.153
20,15,,,,15,0,15,87,Finished,2020,Sakhir Grand Prix,16,Race,kevin_magnussen,MAG,Danish,haas,American,57,16,221.760,0:57.516,5507484,+32.370
89,16,,,,16,0,17,87,Finished,2020,Sakhir Grand Prix,16,Race,aitken,AIT,British,williams,British,56,15,222.240,0:57.392,5508788,+33.674
51,17,,,,17,0,20,87,Finished,2020,Sakhir Grand Prix,16,Race,pietro_fittipaldi,FIT,Brazilian,haas,American,56,17,220.892,0:57.742,5511972,+36.858
6,18,,,,R,0,16,52,Engine,2020,Sakhir Grand Prix,16,Race,latifi,LAT,Canadian,williams,British,29,18,219.132,0:58.206,,
33,19,,,,R,0,3,0,Accident,2020,Sakhir Grand Prix,16,Race,max_verstappen,VER,Dutch,red_bull,Austrian,,,,,,
16,20,,,,R,0,4,0,Collision,2020,Sakhir Grand Prix,16,Race,leclerc,LEC,Monegasque,ferrari,Italian,,,,,,
33,1,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 1,max_verstappen,VER,Dutch,red_bull,Austrian,12.0,1,,0 days 00:01:31.394000,,
77,2,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 1,bottas,BOT,Finnish,mercedes,German,13.0,2,,0 days 00:01:31.692000,,
4,3,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 1,norris,NOR,British,mclaren,British,10.0,3,,0 days 00:01:31.897000,,
44,4,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 1,hamilton,HAM,British,mercedes,German,11.0,4,,0 days 00:01:31.921000,,
16,5,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 1,leclerc,LEC,Monegasque,ferrari,Italian,10.0,5,,0 days 00:01:31.993000,,
11,6,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 1,perez,PER,Mexican,red_bull,Austrian,11.0,6,,0 days 00:01:32.071000,,
10,7,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 1,gasly,GAS,French,alphatauri,Italian,16.0,7,,0 days 00:01:32.195000,,
55,8,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 1,sainz,SAI,Spanish,ferrari,Italian,9.0,8,,0 days 00:01:32.366000,,
3,9,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 1,ricciardo,RIC,Australian,mclaren,British,12.0,9,,0 days 00:01:32.434000,,
99,10,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 1,giovinazzi,GIO,Italian,alfa,Swiss,12.0,10,,0 days 00:01:32.786000,,
7,11,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 1,raikkonen,RAI,Finnish,alfa,Swiss,11.0,11,,0 days 00:01:33.134000,,
5,12,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 1,vettel,VET,German,aston_martin,British,11.0,12,,0 days 00:01:33.157000,,
18,13,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 1,stroll,STR,Canadian,aston_martin,British,13.0,13,,0 days 00:01:33.233000,,
22,14,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 1,tsunoda,TSU,Japanese,alphatauri,Italian,15.0,14,,0 days 00:01:33.329000,,
31,15,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 1,ocon,OCO,French,alpine,French,16.0,15,,0 days 00:01:33.528000,,
14,16,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 1,alonso,ALO,Spanish,alpine,French,12.0,16,,0 days 00:01:33.872000,,
63,17,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 1,russell,RUS,British,williams,British,7.0,17,,0 days 00:01:34.127000,,
6,18,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 1,latifi,LAT,Canadian,williams,British,7.0,18,,0 days 00:01:34.340000,,
47,19,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 1,mick_schumacher,MSC,German,haas,American,13.0,19,,0 days 00:01:34.501000,,
9,20,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 1,mazepin,MAZ,Russian,haas,American,14.0,20,,0 days 00:01:34.975000,,
33,1,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 2,max_verstappen,VER,Dutch,red_bull,Austrian,9.0,1,,0 days 00:01:30.847000,,
4,2,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 2,norris,NOR,British,mclaren,British,10.0,2,,0 days 00:01:30.942000,,
44,3,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 2,hamilton,HAM,British,mercedes,German,8.0,3,,0 days 00:01:31.082000,,
55,4,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 2,sainz,SAI,Spanish,ferrari,Italian,8.0,4,,0 days 00:01:31.127000,,
77,5,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 2,bottas,BOT,Finnish,mercedes,German,8.0,5,,0 days 00:01:31.218000,,
3,6,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 2,ricciardo,RIC,Australian,mclaren,British,9.0,6,,0 days 00:01:31.230000,,
22,7,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 2,tsunoda,TSU,Japanese,alphatauri,Italian,8.0,7,,0 days 00:01:31.294000,,
18,8,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 2,stroll,STR,Canadian,aston_martin,British,8.0,8,,0 days 00:01:31.393000,,
10,9,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 2,gasly,GAS,French,alphatauri,Italian,8.0,9,,0 days 00:01:31.483000,,
11,10,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 2,perez,PER,Mexican,red_bull,Austrian,8.0,10,,0 days 00:01:31.503000,,
31,11,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 2,ocon,OCO,French,alpine,French,6.0,11,,0 days 00:01:31.601000,,
16,12,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 2,leclerc,LEC,Monegasque,ferrari,Italian,8.0,12,,0 days 00:01:31.612000,,
99,13,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 2,giovinazzi,GIO,Italian,alfa,Swiss,10.0,13,,0 days 00:01:31.740000,,
5,14,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 2,vettel,VET,German,aston_martin,British,8.0,14,,0 days 00:01:31.769000,,
14,15,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 2,alonso,ALO,Spanish,alpine,French,9.0,15,,0 days 00:01:31.770000,,
7,16,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 2,raikkonen,RAI,Finnish,alfa,Swiss,8.0,16,,0 days 00:01:31.862000,,
63,17,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 2,russell,RUS,British,williams,British,7.0,17,,0 days 00:01:32.331000,,
47,18,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 2,mick_schumacher,MSC,German,haas,American,9.0,18,,0 days 00:01:33.297000,,
6,19,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 2,latifi,LAT,Canadian,williams,British,7.0,19,,0 days 00:01:33.400000,,
9,20,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 2,mazepin,MAZ,Russian,haas,American,6.0,20,,0 days 00:01:33.449000,,
33,1,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 3,max_verstappen,VER,Dutch,red_bull,Austrian,9.0,1,,0 days 00:01:30.577000,,
44,2,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 3,hamilton,HAM,British,mercedes,German,8.0,2,,0 days 00:01:31.316000,,
10,3,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 3,gasly,GAS,French,alphatauri,Italian,9.0,3,,0 days 00:01:31.583000,,
77,4,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 3,bottas,BOT,Finnish,mercedes,German,12.0,4,,0 days 00:01:31.855000,,
11,5,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 3,perez,PER,Mexican,red_bull,Austrian,9.0,5,,0 days 00:01:31.908000,,
55,6,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 3,sainz,SAI,Spanish,ferrari,Italian,9.0,6,,0 days 00:01:32.108000,,
7,7,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 3,raikkonen,RAI,Finnish,alfa,Swiss,11.0,7,,0 days 00:01:32.224000,,
31,8,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 3,ocon,OCO,French,alpine,French,8.0,8,,0 days 00:01:32.423000,,
18,9,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 3,stroll,STR,Canadian,aston_martin,British,12.0,9,,0 days 00:01:32.431000,,
3,10,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 3,ricciardo,RIC,Australian,mclaren,British,7.0,10,,0 days 00:01:32.477000,,
16,11,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 3,leclerc,LEC,Monegasque,ferrari,Italian,10.0,11,,0 days 00:01:32.482000,,
99,12,,,,,,,,,2021,Bahrain Grand Prix,1,Practice 3,giovinazzi,GIO,Italian,alfa,Swiss,9.0,12,,0 days 00:01:32.500000,,
